pump_combination,flow,prevalence,power,target_k
"{""68"": 1150}",51.7,3.7,0.811,0.001398
"{""68"": 1150}",51.8,3.7,0.812,0.001397
"{""68"": 1150}",51.8,3.7,0.812,0.001396
"{""68"": 1150}",51.8,3.7,0.812,0.001395
"{""68"": 1150}",51.9,3.7,0.813,0.001394
"{""68"": 1164}",51.9,3.8,0.839,0.001393
"{""68"": 1164}",51.9,3.8,0.839,0.001392
"{""68"": 1164}",52.0,3.8,0.839,0.001391
"{""68"": 1164}",52.0,3.8,0.839,0.00139
"{""68"": 1164}",52.1,3.8,0.84,0.001389
"{""68"": 1164}",52.1,3.8,0.84,0.001388
"{""68"": 1164}",52.1,3.8,0.84,0.001387
"{""68"": 1165}",52.2,3.8,0.843,0.001386
"{""68"": 1165}",52.2,3.8,0.843,0.001385
"{""68"": 1165}",52.3,3.8,0.843,0.001384
"{""68"": 1165}",52.3,3.8,0.843,0.001383
"{""68"": 1165}",52.3,3.8,0.843,0.001382
"{""68"": 1165}",52.4,3.8,0.844,0.001381
"{""68"": 1165}",52.4,3.8,0.844,0.00138
"{""68"": 1165}",52.4,3.8,0.844,0.001379
"{""68"": 1165}",52.5,3.8,0.844,0.001378
"{""68"": 1165}",52.5,3.8,0.844,0.001377
"{""68"": 1165}",52.5,3.8,0.844,0.001376
"{""68"": 1165}",52.6,3.8,0.845,0.001375
"{""68"": 1165}",52.6,3.8,0.845,0.001374
"{""68"": 1166}",52.7,3.8,0.848,0.001373
"{""68"": 1166}",52.7,3.8,0.848,0.001372
"{""68"": 1166}",52.7,3.8,0.848,0.001371
"{""68"": 1166}",52.8,3.8,0.848,0.00137
"{""68"": 1166}",52.8,3.8,0.848,0.001369
"{""68"": 1166}",52.8,3.8,0.848,0.001368
"{""68"": 1166}",52.9,3.8,0.849,0.001367
"{""68"": 1166}",52.9,3.8,0.849,0.001366
"{""68"": 1166}",53.0,3.8,0.85,0.001365
"{""68"": 1166}",53.0,3.8,0.85,0.001364
"{""68"": 1166}",53.0,3.8,0.85,0.001363
"{""68"": 1167}",53.1,3.8,0.852,0.001362
"{""68"": 1167}",53.1,3.8,0.852,0.001361
"{""68"": 1167}",53.1,3.8,0.852,0.00136
"{""68"": 1167}",53.2,3.8,0.853,0.001359
"{""68"": 1167}",53.2,3.8,0.853,0.001358
"{""68"": 1167}",53.3,3.8,0.854,0.001357
"{""68"": 1181}",53.3,3.9,0.88,0.001356
"{""68"": 1181}",53.3,3.9,0.88,0.001355
"{""68"": 1181}",53.4,3.9,0.881,0.001354
"{""68"": 1181}",53.4,3.9,0.881,0.001353
"{""68"": 1181}",53.5,3.9,0.882,0.001352
"{""68"": 1181}",53.5,3.9,0.882,0.001351
"{""68"": 1181}",53.5,3.9,0.882,0.00135
"{""68"": 1181}",53.6,3.9,0.882,0.001349
"{""68"": 1181}",53.6,3.9,0.882,0.001348
"{""68"": 1182}",53.7,3.9,0.885,0.001347
"{""68"": 1182}",53.7,3.9,0.885,0.001346
"{""68"": 1182}",53.7,3.9,0.885,0.001345
"{""68"": 1182}",53.8,3.9,0.886,0.001344
"{""68"": 1182}",53.8,3.9,0.886,0.001343
"{""68"": 1182}",53.9,3.9,0.886,0.001342
"{""68"": 1182}",53.9,3.9,0.886,0.001341
"{""68"": 1182}",53.9,3.9,0.886,0.00134
"{""68"": 1182}",54.0,3.9,0.887,0.001339
"{""68"": 1182}",54.0,3.9,0.887,0.001338
"{""68"": 1182}",54.1,3.9,0.888,0.001337
"{""68"": 1182}",54.1,3.9,0.888,0.001336
"{""68"": 1182}",54.1,3.9,0.888,0.001335
"{""68"": 1183}",54.2,3.9,0.89,0.001334
"{""68"": 1183}",54.2,3.9,0.89,0.001333
"{""68"": 1183}",54.2,3.9,0.89,0.001332
"{""68"": 1183}",54.3,3.9,0.891,0.001331
"{""68"": 1183}",54.3,3.9,0.891,0.00133
"{""68"": 1183}",54.4,3.9,0.892,0.001329
"{""68"": 1183}",54.4,3.9,0.892,0.001328
"{""68"": 1183}",54.4,3.9,0.892,0.001327
"{""68"": 1183}",54.5,3.9,0.892,0.001326
"{""68"": 1183}",54.5,3.9,0.892,0.001325
"{""68"": 1184}",54.6,3.9,0.895,0.001324
"{""68"": 1184}",54.6,3.9,0.895,0.001323
"{""68"": 1184}",54.6,3.9,0.895,0.001322
"{""68"": 1184}",54.7,3.9,0.896,0.001321
"{""68"": 1197}",54.7,4.0,0.921,0.00132
"{""68"": 1198}",54.8,4.0,0.924,0.001319
"{""68"": 1198}",54.8,4.0,0.924,0.001318
"{""68"": 1198}",54.9,4.0,0.925,0.001317
"{""68"": 1198}",54.9,4.0,0.925,0.001316
"{""68"": 1198}",54.9,4.0,0.925,0.001315
"{""68"": 1198}",55.0,4.0,0.925,0.001314
"{""68"": 1198}",55.0,4.0,0.925,0.001313
"{""68"": 1198}",55.1,4.0,0.926,0.001312
"{""68"": 1198}",55.1,4.0,0.926,0.001311
"{""68"": 1198}",55.1,4.0,0.926,0.00131
"{""68"": 1198}",55.2,4.0,0.927,0.001309
"{""68"": 1198}",55.2,4.0,0.927,0.001308
"{""68"": 1199}",55.3,4.0,0.929,0.001307
"{""68"": 1199}",55.3,4.0,0.929,0.001306
"{""68"": 1199}",55.3,4.0,0.929,0.001305
"{""68"": 1199}",55.4,4.0,0.93,0.001304
"{""68"": 1199}",55.4,4.0,0.93,0.001303
"{""68"": 1199}",55.5,4.0,0.931,0.001302
"{""68"": 1199}",55.5,4.0,0.931,0.001301
"{""68"": 1199}",55.5,4.0,0.931,0.0013
"{""68"": 1199}",55.6,4.0,0.931,0.001299
"{""68"": 1199}",55.6,4.0,0.931,0.001298
"{""68"": 1200}",55.7,4.0,0.934,0.001297
"{""68"": 1200}",55.7,4.0,0.934,0.001296
"{""68"": 1200}",55.8,4.0,0.935,0.001295
"{""68"": 1200}",55.8,4.0,0.935,0.001294
"{""68"": 1200}",55.9,4.0,0.936,0.001293
"{""68"": 1200}",55.9,4.0,0.936,0.001292
"{""68"": 1200}",55.9,4.0,0.936,0.001291
"{""68"": 1200}",56.0,4.0,0.936,0.00129
"{""68"": 1200}",56.0,4.0,0.936,0.001289
"{""68"": 1200}",56.1,4.0,0.937,0.001288
"{""68"": 1200}",56.1,4.0,0.937,0.001287
"{""68"": 1214}",56.1,4.1,0.965,0.001286
"{""68"": 1214}",56.2,4.1,0.966,0.001285
"{""68"": 1214}",56.2,4.1,0.966,0.001284
"{""68"": 1214}",56.3,4.1,0.967,0.001283
"{""68"": 1214}",56.3,4.1,0.967,0.001282
"{""68"": 1214}",56.4,4.1,0.968,0.001281
"{""68"": 1214}",56.4,4.1,0.968,0.00128
"{""68"": 1214}",56.4,4.1,0.968,0.001279
"{""68"": 1215}",56.5,4.1,0.97,0.001278
"{""68"": 1215}",56.5,4.1,0.97,0.001277
"{""68"": 1215}",56.6,4.1,0.971,0.001276
"{""68"": 1215}",56.6,4.1,0.971,0.001275
"{""68"": 1215}",56.7,4.1,0.972,0.001274
"{""68"": 1215}",56.7,4.1,0.972,0.001273
"{""68"": 1215}",56.7,4.1,0.972,0.001272
"{""68"": 1215}",56.8,4.1,0.972,0.001271
"{""68"": 1215}",56.8,4.1,0.972,0.00127
"{""68"": 1216}",56.9,4.1,0.975,0.001269
"{""68"": 1216}",56.9,4.1,0.975,0.001268
"{""68"": 1216}",57.0,4.1,0.976,0.001267
"{""68"": 1216}",57.0,4.1,0.976,0.001266
"{""68"": 1216}",57.0,4.1,0.976,0.001265
"{""68"": 1216}",57.1,4.1,0.977,0.001264
"{""68"": 1216}",57.1,4.1,0.977,0.001263
"{""68"": 1216}",57.2,4.1,0.977,0.001262
"{""68"": 1216}",57.2,4.1,0.977,0.001261
"{""68"": 1217}",57.3,4.1,0.98,0.00126
"{""68"": 1217}",57.3,4.1,0.98,0.001259
"{""68"": 1217}",57.4,4.1,0.981,0.001258
"{""68"": 1217}",57.4,4.1,0.981,0.001257
"{""68"": 1217}",57.5,4.1,0.982,0.001256
"{""68"": 1217}",57.5,4.1,0.982,0.001255
"{""68"": 1217}",57.5,4.1,0.982,0.001254
"{""68"": 1230}",57.6,4.2,1.01,0.001253
"{""68"": 1230}",57.6,4.2,1.01,0.001252
"{""68"": 1231}",57.7,4.2,1.013,0.001251
"{""68"": 1231}",57.7,4.2,1.013,0.00125
"{""68"": 1231}",57.8,4.2,1.013,0.001249
"{""68"": 1231}",57.8,4.2,1.013,0.001248
"{""68"": 1231}",57.9,4.2,1.014,0.001247
"{""68"": 1231}",57.9,4.2,1.014,0.001246
"{""68"": 1231}",58.0,4.2,1.015,0.001245
"{""68"": 1231}",58.0,4.2,1.015,0.001244
"{""68"": 1231}",58.0,4.2,1.015,0.001243
"{""68"": 1232}",58.1,4.2,1.018,0.001242
"{""68"": 1232}",58.1,4.2,1.018,0.001241
"{""68"": 1232}",58.2,4.2,1.018,0.00124
"{""68"": 1232}",58.2,4.2,1.018,0.001239
"{""68"": 1232}",58.3,4.2,1.019,0.001238
"{""68"": 1232}",58.3,4.2,1.019,0.001237
"{""68"": 1232}",58.4,4.2,1.02,0.001236
"{""68"": 1232}",58.4,4.2,1.02,0.001235
"{""68"": 1233}",58.5,4.2,1.023,0.001234
"{""68"": 1233}",58.5,4.2,1.023,0.001233
"{""68"": 1233}",58.5,4.2,1.023,0.001232
"{""68"": 1233}",58.6,4.2,1.023,0.001231
"{""68"": 1233}",58.6,4.2,1.023,0.00123
"{""68"": 1233}",58.7,4.2,1.024,0.001229
"{""68"": 1233}",58.7,4.2,1.024,0.001228
"{""68"": 1233}",58.8,4.2,1.025,0.001227
"{""68"": 1233}",58.8,4.2,1.025,0.001226
"{""68"": 1234}",58.9,4.2,1.028,0.001225
"{""68"": 1234}",58.9,4.2,1.028,0.001224
"{""68"": 1234}",59.0,4.2,1.028,0.001223
"{""68"": 1247}",59.0,4.3,1.057,0.001222
"{""68"": 1247}",59.1,4.3,1.057,0.001221
"{""68"": 1247}",59.1,4.3,1.057,0.00122
"{""68"": 1247}",59.2,4.3,1.058,0.001219
"{""68"": 1247}",59.2,4.3,1.058,0.001218
"{""68"": 1247}",59.3,4.3,1.059,0.001217
"{""68"": 1247}",59.3,4.3,1.059,0.001216
"{""68"": 1247}",59.3,4.3,1.059,0.001215
"{""68"": 1248}",59.4,4.3,1.062,0.001214
"{""68"": 1248}",59.4,4.3,1.062,0.001213
"{""68"": 1248}",59.5,4.3,1.063,0.001212
"{""68"": 1248}",59.5,4.3,1.063,0.001211
"{""68"": 1248}",59.6,4.3,1.063,0.00121
"{""68"": 1248}",59.6,4.3,1.063,0.001209
"{""68"": 1248}",59.7,4.3,1.064,0.001208
"{""68"": 1248}",59.7,4.3,1.064,0.001207
"{""68"": 1249}",59.8,4.3,1.067,0.001206
"{""68"": 1249}",59.8,4.3,1.067,0.001205
"{""68"": 1249}",59.9,4.3,1.068,0.001204
"{""68"": 1249}",59.9,4.3,1.068,0.001203
"{""68"": 1249}",60.0,4.3,1.068,0.001202
"{""68"": 1249}",60.0,4.3,1.068,0.001201
"{""68"": 1249}",60.1,4.3,1.069,0.0012
"{""68"": 1249}",60.1,4.3,1.069,0.001199
"{""68"": 1250}",60.2,4.3,1.072,0.001198
"{""68"": 1250}",60.2,4.3,1.072,0.001197
"{""68"": 1250}",60.3,4.3,1.073,0.001196
"{""68"": 1250}",60.3,4.3,1.073,0.001195
"{""68"": 1250}",60.4,4.3,1.074,0.001194
"{""68"": 1263}",60.4,4.4,1.103,0.001193
"{""68"": 1263}",60.5,4.4,1.103,0.001192
"{""68"": 1263}",60.5,4.4,1.103,0.001191
"{""68"": 1263}",60.6,4.4,1.104,0.00119
"{""68"": 1263}",60.6,4.4,1.104,0.001189
"{""68"": 1264}",60.7,4.4,1.107,0.001188
"{""68"": 1264}",60.7,4.4,1.107,0.001187
"{""68"": 1264}",60.8,4.4,1.108,0.001186
"{""68"": 1264}",60.8,4.4,1.108,0.001185
"{""68"": 1264}",60.9,4.4,1.109,0.001184
"{""68"": 1264}",60.9,4.4,1.109,0.001183
"{""68"": 1264}",61.0,4.4,1.11,0.001182
"{""68"": 1264}",61.0,4.4,1.11,0.001181
"{""68"": 1265}",61.1,4.4,1.113,0.00118
"{""68"": 1265}",61.1,4.4,1.113,0.001179
"{""68"": 1265}",61.2,4.4,1.113,0.001178
"{""68"": 1265}",61.2,4.4,1.113,0.001177
"{""68"": 1265}",61.3,4.4,1.114,0.001176
"{""68"": 1265}",61.3,4.4,1.114,0.001175
"{""68"": 1265}",61.4,4.4,1.115,0.001174
"{""68"": 1265}",61.4,4.4,1.115,0.001173
"{""68"": 1266}",61.5,4.4,1.118,0.001172
"{""68"": 1266}",61.5,4.4,1.118,0.001171
"{""68"": 1266}",61.6,4.4,1.119,0.00117
"{""68"": 1266}",61.6,4.4,1.119,0.001169
"{""68"": 1266}",61.7,4.4,1.119,0.001168
"{""68"": 1266}",61.7,4.4,1.119,0.001167
"{""68"": 1266}",61.8,4.4,1.12,0.001166
"{""68"": 1279}",61.8,4.5,1.15,0.001165
"{""68"": 1279}",61.9,4.5,1.151,0.001164
"{""68"": 1279}",61.9,4.5,1.151,0.001163
"{""68"": 1279}",62.0,4.5,1.152,0.001162
"{""68"": 1279}",62.0,4.5,1.152,0.001161
"{""68"": 1280}",62.1,4.5,1.155,0.00116
"{""68"": 1280}",62.1,4.5,1.155,0.001159
"{""68"": 1280}",62.2,4.5,1.155,0.001158
"{""68"": 1280}",62.3,4.5,1.156,0.001157
"{""68"": 1280}",62.3,4.5,1.156,0.001156
"{""68"": 1280}",62.4,4.5,1.157,0.001155
"{""68"": 1280}",62.4,4.5,1.157,0.001154
"{""68"": 1281}",62.5,4.5,1.16,0.001153
"{""68"": 1281}",62.5,4.5,1.16,0.001152
"{""68"": 1281}",62.6,4.5,1.161,0.001151
"{""68"": 1281}",62.6,4.5,1.161,0.00115
"{""68"": 1281}",62.7,4.5,1.162,0.001149
"{""68"": 1281}",62.7,4.5,1.162,0.001148
"{""68"": 1281}",62.8,4.5,1.162,0.001147
"{""68"": 1281}",62.8,4.5,1.162,0.001146
"{""68"": 1282}",62.9,4.5,1.166,0.001145
"{""68"": 1282}",62.9,4.5,1.166,0.001144
"{""68"": 1282}",63.0,4.5,1.166,0.001143
"{""68"": 1282}",63.0,4.5,1.166,0.001142
"{""68"": 1282}",63.1,4.5,1.167,0.001141
"{""68"": 1282}",63.1,4.5,1.167,0.00114
"{""68"": 1282}",63.2,4.5,1.168,0.001139
"{""68"": 1295}",63.3,4.6,1.2,0.001138
"{""68"": 1295}",63.3,4.6,1.2,0.001137
"{""68"": 1295}",63.4,4.6,1.2,0.001136
"{""68"": 1295}",63.4,4.6,1.2,0.001135
"{""68"": 1296}",63.5,4.6,1.204,0.001134
"{""68"": 1296}",63.5,4.6,1.204,0.001133
"{""68"": 1296}",63.6,4.6,1.204,0.001132
"{""68"": 1296}",63.6,4.6,1.204,0.001131
"{""68"": 1296}",63.7,4.6,1.205,0.00113
"{""68"": 1296}",63.8,4.6,1.206,0.001129
"{""68"": 1296}",63.8,4.6,1.206,0.001128
"{""68"": 1297}",63.9,4.6,1.209,0.001127
"{""68"": 1297}",63.9,4.6,1.209,0.001126
"{""68"": 1297}",64.0,4.6,1.21,0.001125
"{""68"": 1297}",64.0,4.6,1.21,0.001124
"{""68"": 1297}",64.1,4.6,1.211,0.001123
"{""68"": 1297}",64.1,4.6,1.211,0.001122
"{""68"": 1297}",64.2,4.6,1.211,0.001121
"{""68"": 1297}",64.2,4.6,1.211,0.00112
"{""68"": 1298}",64.3,4.6,1.215,0.001119
"{""68"": 1298}",64.4,4.6,1.215,0.001118
"{""68"": 1298}",64.4,4.6,1.215,0.001117
"{""68"": 1298}",64.5,4.6,1.216,0.001116
"{""68"": 1298}",64.5,4.6,1.216,0.001115
"{""68"": 1298}",64.6,4.6,1.217,0.001114
"{""68"": 1299}",64.7,4.6,1.22,0.001113
"{""68"": 1311}",64.7,4.7,1.25,0.001112
"{""68"": 1311}",64.8,4.7,1.25,0.001111
"{""68"": 1311}",64.8,4.7,1.25,0.00111
"{""68"": 1311}",64.9,4.7,1.251,0.001109
"{""68"": 1311}",64.9,4.7,1.251,0.001108
"{""68"": 1312}",65.0,4.7,1.254,0.001107
"{""68"": 1312}",65.0,4.7,1.254,0.001106
"{""68"": 1312}",65.1,4.7,1.255,0.001105
"{""68"": 1312}",65.2,4.7,1.256,0.001104
"{""68"": 1312}",65.2,4.7,1.256,0.001103
"{""68"": 1312}",65.3,4.7,1.257,0.001102
"{""68"": 1312}",65.3,4.7,1.257,0.001101
"{""68"": 1313}",65.4,4.7,1.26,0.0011
"{""68"": 1313}",65.4,4.7,1.26,0.001099
"{""68"": 1313}",65.5,4.7,1.261,0.001098
"{""68"": 1313}",65.6,4.7,1.262,0.001097
"{""68"": 1313}",65.6,4.7,1.262,0.001096
"{""68"": 1313}",65.7,4.7,1.263,0.001095
"{""68"": 1313}",65.7,4.7,1.263,0.001094
"{""68"": 1314}",65.8,4.7,1.266,0.001093
"{""68"": 1314}",65.8,4.7,1.266,0.001092
"{""68"": 1314}",65.9,4.7,1.267,0.001091
"{""68"": 1314}",66.0,4.7,1.267,0.00109
"{""68"": 1314}",66.0,4.7,1.267,0.001089
"{""68"": 1327}",66.1,4.8,1.301,0.001088
"{""68"": 1327}",66.2,4.8,1.302,0.001087
"{""68"": 1327}",66.2,4.8,1.302,0.001086
"{""68"": 1327}",66.3,4.8,1.303,0.001085
"{""68"": 1327}",66.3,4.8,1.303,0.001084
"{""68"": 1327}",66.4,4.8,1.303,0.001083
"{""68"": 1327}",66.4,4.8,1.303,0.001082
"{""68"": 1328}",66.5,4.8,1.307,0.001081
"{""68"": 1328}",66.6,4.8,1.308,0.00108
"{""68"": 1328}",66.6,4.8,1.308,0.001079
"{""68"": 1328}",66.7,4.8,1.308,0.001078
"{""68"": 1328}",66.8,4.8,1.309,0.001077
"{""68"": 1328}",66.8,4.8,1.309,0.001076
"{""68"": 1329}",66.9,4.8,1.313,0.001075
"{""68"": 1329}",66.9,4.8,1.313,0.001074
"{""68"": 1329}",67.0,4.8,1.313,0.001073
"{""68"": 1329}",67.0,4.8,1.313,0.001072
"{""68"": 1329}",67.1,4.8,1.314,0.001071
"{""68"": 1330}",67.2,4.8,1.318,0.00107
"{""68"": 1330}",67.2,4.8,1.318,0.001069
"{""68"": 1330}",67.3,4.8,1.318,0.001068
"{""68"": 1330}",67.4,4.8,1.319,0.001067
"{""68"": 1330}",67.4,4.8,1.319,0.001066
"{""68"": 1330}",67.5,4.8,1.32,0.001065
"{""68"": 1342}",67.5,4.9,1.351,0.001064
"{""68"": 1343}",67.6,4.9,1.354,0.001063
"{""68"": 1343}",67.7,4.9,1.355,0.001062
"{""68"": 1343}",67.7,4.9,1.355,0.001061
"{""68"": 1343}",67.8,4.9,1.356,0.00106
"{""68"": 1343}",67.9,4.9,1.357,0.001059
"{""68"": 1343}",67.9,4.9,1.357,0.001058
"{""68"": 1344}",68.0,4.9,1.36,0.001057
"{""68"": 1344}",68.0,4.9,1.36,0.001056
"{""68"": 1344}",68.1,4.9,1.361,0.001055
"{""68"": 1344}",68.2,4.9,1.362,0.001054
"{""68"": 1344}",68.2,4.9,1.362,0.001053
"{""68"": 1344}",68.3,4.9,1.363,0.001052
"{""68"": 1345}",68.4,4.9,1.366,0.001051
"{""68"": 1345}",68.4,4.9,1.366,0.00105
"{""68"": 1345}",68.5,4.9,1.367,0.001049
"{""68"": 1345}",68.5,4.9,1.367,0.001048
"{""68"": 1345}",68.6,4.9,1.368,0.001047
"{""68"": 1346}",68.7,4.9,1.371,0.001046
"{""68"": 1346}",68.7,4.9,1.371,0.001045
"{""68"": 1346}",68.8,4.9,1.372,0.001044
"{""68"": 1346}",68.9,4.9,1.373,0.001043
"{""68"": 1346}",68.9,4.9,1.373,0.001042
"{""68"": 1358}",69.0,5.0,1.406,0.001041
"{""68"": 1358}",69.0,5.0,1.406,0.00104
"{""68"": 1358}",69.1,5.0,1.407,0.001039
"{""68"": 1359}",69.2,5.0,1.41,0.001038
"{""68"": 1359}",69.3,5.0,1.411,0.001037
"{""68"": 1359}",69.3,5.0,1.411,0.001036
"{""68"": 1359}",69.4,5.0,1.412,0.001035
"{""68"": 1359}",69.4,5.0,1.412,0.001034
"{""68"": 1359}",69.5,5.0,1.413,0.001033
"{""68"": 1360}",69.6,5.0,1.416,0.001032
"{""68"": 1360}",69.6,5.0,1.416,0.001031
"{""68"": 1360}",69.7,5.0,1.417,0.00103
"{""68"": 1360}",69.8,5.0,1.418,0.001029
"{""68"": 1360}",69.8,5.0,1.418,0.001028
"{""68"": 1361}",69.9,5.0,1.421,0.001027
"{""68"": 1361}",70.0,5.0,1.422,0.001026
"{""68"": 1361}",70.0,5.0,1.422,0.001025
"{""68"": 1361}",70.1,5.0,1.423,0.001024
"{""68"": 1361}",70.2,5.0,1.424,0.001023
"{""68"": 1361}",70.2,5.0,1.424,0.001022
"{""68"": 1362}",70.3,5.0,1.428,0.001021
"{""68"": 1362}",70.4,5.0,1.428,0.00102
"{""68"": 1374}",70.4,5.1,1.461,0.001019
"{""68"": 1374}",70.5,5.1,1.462,0.001018
"{""68"": 1374}",70.6,5.1,1.463,0.001017
"{""68"": 1374}",70.6,5.1,1.463,0.001016
"{""68"": 1374}",70.7,5.1,1.464,0.001015
"{""68"": 1375}",70.8,5.1,1.467,0.001014
"{""68"": 1375}",70.9,5.1,1.468,0.001013
"{""68"": 1375}",70.9,5.1,1.468,0.001012
"{""68"": 1375}",71.0,5.1,1.469,0.001011
"{""68"": 1375}",71.0,5.1,1.469,0.00101
"{""68"": 1376}",71.1,5.1,1.473,0.001009
"{""68"": 1376}",71.2,5.1,1.474,0.001008
"{""68"": 1376}",71.2,5.1,1.474,0.001007
"{""68"": 1376}",71.3,5.1,1.474,0.001006
"{""68"": 1376}",71.4,5.1,1.475,0.001005
"{""68"": 1377}",71.5,5.1,1.479,0.001004
"{""68"": 1377}",71.5,5.1,1.479,0.001003
"{""68"": 1377}",71.6,5.1,1.48,0.001002
"{""68"": 1377}",71.7,5.1,1.481,0.001001
"{""68"": 1377}",71.7,5.1,1.481,0.001
"{""68"": 1389}",71.8,5.2,1.515,0.000999
"{""68"": 1389}",71.9,5.2,1.516,0.000998
"{""68"": 1390}",72.0,5.2,1.52,0.000997
"{""68"": 1390}",72.0,5.2,1.52,0.000996
"{""68"": 1390}",72.1,5.2,1.52,0.000995
"{""68"": 1390}",72.2,5.2,1.521,0.000994
"{""68"": 1390}",72.2,5.2,1.521,0.000993
"{""68"": 1390}",72.3,5.2,1.522,0.000992
"{""68"": 1391}",72.4,5.2,1.526,0.000991
"{""68"": 1391}",72.5,5.2,1.527,0.00099
"{""68"": 1391}",72.5,5.2,1.527,0.000989
"{""68"": 1391}",72.6,5.2,1.528,0.000988
"{""68"": 1392}",72.7,5.2,1.531,0.000987
"{""68"": 1392}",72.7,5.2,1.531,0.000986
"{""68"": 1392}",72.8,5.2,1.532,0.000985
"{""68"": 1392}",72.9,5.2,1.533,0.000984
"{""68"": 1392}",72.9,5.2,1.533,0.000983
"{""68"": 1392}",73.0,5.2,1.534,0.000982
"{""68"": 1393}",73.1,5.2,1.538,0.000981
"{""68"": 1393}",73.1,5.2,1.538,0.00098
"{""68"": 1393}",73.2,5.2,1.539,0.000979
"{""68"": 1405}",73.3,5.3,1.574,0.000978
"{""68"": 1405}",73.4,5.3,1.575,0.000977
"{""68"": 1405}",73.4,5.3,1.575,0.000976
"{""68"": 1405}",73.5,5.3,1.576,0.000975
"{""68"": 1405}",73.6,5.3,1.577,0.000974
"{""68"": 1406}",73.7,5.3,1.58,0.000973
"{""68"": 1406}",73.7,5.3,1.58,0.000972
"{""68"": 1406}",73.8,5.3,1.581,0.000971
"{""68"": 1406}",73.9,5.3,1.582,0.00097
"{""68"": 1407}",74.0,5.3,1.586,0.000969
"{""68"": 1407}",74.0,5.3,1.586,0.000968
"{""68"": 1407}",74.1,5.3,1.587,0.000967
"{""68"": 1407}",74.2,5.3,1.588,0.000966
"{""68"": 1408}",74.3,5.3,1.592,0.000965
"{""68"": 1408}",74.3,5.3,1.592,0.000964
"{""68"": 1408}",74.4,5.3,1.592,0.000963
"{""68"": 1408}",74.5,5.3,1.593,0.000962
"{""68"": 1408}",74.6,5.3,1.594,0.000961
"{""68"": 1408}",74.6,5.3,1.594,0.00096
"{""68"": 1420}",74.7,5.4,1.631,0.000959
"{""68"": 1420}",74.8,5.4,1.631,0.000958
"{""68"": 1420}",74.9,5.4,1.632,0.000957
"{""68"": 1420}",74.9,5.4,1.632,0.000956
"{""68"": 1421}",75.0,5.4,1.636,0.000955
"{""68"": 1421}",75.1,5.4,1.637,0.000954
"{""68"": 1421}",75.2,5.4,1.638,0.000953
"{""68"": 1421}",75.2,5.4,1.638,0.000952
"{""68"": 1422}",75.3,5.4,1.642,0.000951
"{""68"": 1422}",75.4,5.4,1.643,0.00095
"{""68"": 1422}",75.5,5.4,1.644,0.000949
"{""68"": 1422}",75.5,5.4,1.644,0.000948
"{""68"": 1423}",75.6,5.4,1.648,0.000947
"{""68"": 1423}",75.7,5.4,1.648,0.000946
"{""68"": 1423}",75.8,5.4,1.649,0.000945
"{""68"": 1423}",75.8,5.4,1.649,0.000944
"{""68"": 1423}",75.9,5.4,1.65,0.000943
"{""68"": 1424}",76.0,5.4,1.654,0.000942
"{""68"": 1424}",76.1,5.4,1.655,0.000941
"{""68"": 1435}",76.2,5.5,1.689,0.00094
"{""68"": 1436}",76.3,5.5,1.693,0.000939
"{""68"": 1436}",76.3,5.5,1.693,0.000938
"{""68"": 1436}",76.4,5.5,1.694,0.000937
"{""68"": 1436}",76.5,5.5,1.695,0.000936
"{""68"": 1437}",76.6,5.5,1.699,0.000935
"{""68"": 1437}",76.7,5.5,1.7,0.000934
"{""68"": 1437}",76.7,5.5,1.7,0.000933
"{""68"": 1437}",76.8,5.5,1.701,0.000932
"{""68"": 1437}",76.9,5.5,1.702,0.000931
"{""68"": 1438}",77.0,5.5,1.706,0.00093
"{""68"": 1438}",77.1,5.5,1.707,0.000929
"{""68"": 1438}",77.1,5.5,1.707,0.000928
"{""68"": 1438}",77.2,5.5,1.707,0.000927
"{""68"": 1439}",77.3,5.5,1.711,0.000926
"{""68"": 1439}",77.4,5.5,1.712,0.000925
"{""68"": 1439}",77.5,5.5,1.713,0.000924
"{""68"": 1439}",77.5,5.5,1.713,0.000923
"{""68"": 1450}",77.6,5.6,1.748,0.000922
"{""68"": 1451}",77.7,5.6,1.752,0.000921
"{""68"": 1451}",77.8,5.6,1.753,0.00092
"{""68"": 1451}",77.9,5.6,1.754,0.000919
"{""68"": 1451}",77.9,5.6,1.754,0.000918
"{""68"": 1452}",78.0,5.6,1.758,0.000917
"{""68"": 1452}",78.1,5.6,1.759,0.000916
"{""68"": 1452}",78.2,5.6,1.76,0.000915
"{""68"": 1453}",78.3,5.6,1.764,0.000914
"{""68"": 1453}",78.4,5.6,1.765,0.000913
"{""68"": 1453}",78.4,5.6,1.765,0.000912
"{""68"": 1453}",78.5,5.6,1.766,0.000911
"{""68"": 1454}",78.6,5.6,1.77,0.00091
"{""68"": 1454}",78.7,5.6,1.771,0.000909
"{""68"": 1454}",78.8,5.6,1.772,0.000908
"{""68"": 1454}",78.9,5.6,1.773,0.000907
"{""68"": 1454}",78.9,5.6,1.773,0.000906
"{""68"": 1466}",79.0,5.7,1.812,0.000905
"{""68"": 1466}",79.1,5.7,1.813,0.000904
"{""68"": 1466}",79.2,5.7,1.814,0.000903
"{""68"": 1466}",79.3,5.7,1.815,0.000902
"{""68"": 1467}",79.4,5.7,1.819,0.000901
"{""68"": 1467}",79.5,5.7,1.82,0.0009
